CustomerID,Region,Gender,Age,Education Years,Employment Years,Job Category,Retired,Marital Status,Household Size,Household Income,umber Pets,Home Owner,Car Ownership,Car Brand,Car Value,Commute Distance,Political Party,Votes,Credit Card,Credit Card Tenure,Active Lifestyle,TV Watching Hours,Streaming Svcs,Wireless Internet,Smart Phone,Twitter Acct,LinkedIn Acct,Facebook Acct,News Subscriber,Coupon Redemption,Brand Tenure Months,Monthly Spend ProductA,Cumulative Spend ProductA,Monthly Spend ProductB,Cumulative Spend ProductB,Monthly Spend ProductC,Cumulative Spend ProductC,Total Avg Monthly Spend,High Value Customer
6347-XUDTDH-69I,3,Female,20,15,0,Crafts,No,Married,5,"$36,000.00",3,1,Own,Foreign,"$10,300",34,No,Yes,AMEX,2,No,12,No,Yes,Yes,Yes,No,Yes,No,0,22,$19.60,$78.36,$0.00,$0.00,$146.00,$745.56,$165.60,0
6352-DYVEHV-71L,2,Female,19,14,0,Sales,No,Married,4,"$54,000.00",0,1,Own,Domestic,"$13,400",31,No,Yes,AMEX,1,Yes,19,No,No,No,Yes,Yes,No,Yes,0,8,$17.80,$27.36,$0.00,$0.00,$0.00,$0.00,$17.80,0
6353-PVDNLB-5LI,2,Male,31,14,8,Crafts,No,Unmarried,3,"$136,000.00",3,0,Own,Foreign,"$55,800",27,Yes,Yes,Visa,8,Yes,29,No,No,No,Yes,Yes,No,No,0,24,$18.80,$76.64,$0.00,$0.00,$0.00,$0.00,$18.80,0
6354-FYYPEI-BS2,4,Male,43,11,8,Sales,No,Unmarried,2,"$96,000.00",3,0,NoCar,N/A,$0,20,Yes,Yes,AMEX,12,Yes,25,No,No,No,No,No,No,No,0,26,$34.00,$172.96,$0.00,$0.00,$0.00,$0.00,$34.00,0
6354-YEDPOQ-U8E,1,Male,77,12,29,Service,Yes,Unmarried,2,"$46,000.00",3,0,Own,Domestic,"$9,800",41,No,Yes,Visa,37,No,21,No,No,No,Yes,No,No,Yes,0,67,$95.80,"$1,363.04",$0.00,$0.00,$0.00,$0.00,$95.80,0
6360-RUGDRG-8HY,3,Male,28,12,9,Agriculture,No,Married,4,"$90,000.00",0,1,Own,Domestic,"$21,100",36,No,Yes,Disc,10,Yes,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,26,$26.20,$160.68,$228.00,"$1,055.80",$319.00,"$1,928.88",$573.20,1
6363-BTCPXJ-NEO,1,Female,20,15,0,Service,No,Married,4,"$56,000.00",3,1,Own,Foreign,"$12,100",25,No,No,Visa,2,Yes,30,Yes,Yes,Yes,Yes,Yes,Yes,No,0,15,$23.80,$64.72,$191.40,$510.24,$255.25,$805.56,$470.45,1
6363-ZSGCGS-QUP,3,Male,73,17,20,Professional,Yes,Unmarried,1,"$24,000.00",6,1,Lease,Domestic,"$4,900",27,No,Yes,Mast,36,No,28,Yes,No,No,No,No,Yes,Yes,1,66,$88.60,"$1,166.32",$110.60,"$1,436.24",$0.00,$0.00,$199.20,0
6364-UDOXSK-CLL,5,Female,69,16,16,Sales,No,Unmarried,1,"$106,000.00",9,1,Own,Foreign,"$38,900",23,Yes,Yes,AMEX,37,No,19,No,No,No,No,No,No,No,0,69,$74.80,"$1,000.92",$0.00,$0.00,$0.00,$0.00,$74.80,0
6365-JARJTJ-XO1,2,Male,71,12,4,Sales,Yes,Married,2,"$24,000.00",2,0,Lease,Domestic,"$4,600",22,No,Yes,Othe,2,Yes,22,No,No,No,Yes,Yes,No,No,0,6,$19.80,$25.96,$0.00,$0.00,$0.00,$0.00,$19.80,0
6365-JCPDNI-TYU,1,Male,63,19,12,Service,Yes,Married,2,"$20,000.00",2,1,Lease,Domestic,"$4,400",26,No,Yes,Disc,20,Yes,12,No,No,No,No,No,No,Yes,0,50,$52.40,$548.48,$0.00,$0.00,$0.00,$0.00,$52.40,0
6367-XMSGVL-AZZ,4,Male,26,14,1,Sales,No,Unmarried,3,"$64,000.00",1,1,NoCar,N/A,$0,26,No,No,Visa,5,No,23,Yes,No,No,No,No,No,No,0,24,$48.00,$226.48,$126.40,$567.72,$0.00,$0.00,$174.40,0
6372-AYKPRL-Q4B,4,Male,43,16,0,Sales,No,Unmarried,1,"$162,000.00",1,0,Own,Domestic,"$45,800",20,No,Yes,Visa,1,No,14,No,Yes,Yes,Yes,Yes,Yes,No,1,3,$12.20,$5.76,$0.00,$0.00,$147.25,$71.16,$159.45,0
6378-WSYINQ-NNO,4,Female,30,15,3,Service,No,Unmarried,2,"$60,000.00",4,1,Lease,Domestic,"$10,800",21,No,Yes,Visa,8,Yes,23,No,No,No,No,No,No,No,0,13,$15.20,$41.64,$0.00,$0.00,$0.00,$0.00,$15.20,0
6380-IRBJLO-AZU,4,Male,41,18,10,Professional,No,Unmarried,1,"$119,000.00",0,1,Own,Domestic,"$64,600",20,Yes,Yes,AMEX,15,No,22,Yes,No,No,No,No,No,No,0,26,$35.00,$175.40,$105.00,$455.84,$0.00,$0.00,$140.00,0
6384-IIWVWA-KQ4,1,Female,18,13,0,Crafts,No,Unmarried,3,"$30,000.00",0,1,Own,Foreign,"$6,300",17,No,No,Visa,1,Yes,0,No,No,No,No,No,No,No,1,1,$10.40,$2.08,$0.00,$0.00,$0.00,$0.00,$10.40,0
6385-FTTNJU-7GQ,5,Female,63,15,3,Sales,No,Unmarried,2,"$104,000.00",1,1,Own,Foreign,"$22,100",27,No,Yes,AMEX,3,Yes,21,No,No,No,No,No,Yes,No,0,13,$17.20,$60.44,$0.00,$0.00,$0.00,$0.00,$17.20,0
6385-ZZAJYG-PJY,3,Female,56,15,10,Professional,No,Married,2,"$160,000.00",0,1,Own,Foreign,"$57,700",29,No,Yes,Visa,29,Yes,18,Yes,No,No,No,No,No,No,0,61,$35.20,$445.28,$93.40,"$1,102.20",$0.00,$0.00,$128.60,0
6395-GZWGYI-BGW,3,Male,33,19,2,Sales,No,Married,4,"$164,000.00",0,1,Own,Domestic,"$44,500",27,No,No,AMEX,15,Yes,26,Yes,No,No,No,No,Yes,No,0,41,$37.80,$314.72,$95.00,$726.48,$0.00,$0.00,$132.80,0
6395-NQKEME-E6N,2,Female,37,16,3,Professional,No,Married,2,"$128,000.00",1,1,Own,Domestic,"$41,700",23,No,No,Othe,5,Yes,13,Yes,Yes,Yes,Yes,Yes,No,No,0,18,$33.80,$121.56,$172.40,$538.24,$114.75,$435.66,$320.95,1
6397-YQAAVP-R3B,2,Female,54,10,2,Sales,No,Married,5,"$64,000.00",7,1,Own,Foreign,"$18,400",16,Yes,Yes,Visa,3,Yes,15,No,Yes,Yes,Yes,Yes,No,No,1,12,$17.60,$38.52,$0.00,$0.00,$138.50,$374.76,$156.10,0
6400-ESWXJX-IHO,4,Male,20,15,0,Sales,No,Unmarried,1,"$56,000.00",1,0,Own,Foreign,"$12,200",19,Yes,Yes,AMEX,1,Yes,8,No,No,No,No,No,No,No,0,2,$12.40,$2.84,$0.00,$0.00,$0.00,$0.00,$12.40,0
6400-XUMGLZ-W9J,5,Male,72,7,7,Sales,Yes,Unmarried,1,"$18,000.00",1,0,NoCar,N/A,$0,17,No,No,Mast,9,No,23,No,No,No,No,Yes,No,No,0,37,$18.80,$130.96,$0.00,$0.00,$0.00,$0.00,$18.80,0
6402-LYZTIX-01O,4,Female,25,20,0,Sales,No,Married,3,"$76,000.00",6,1,Own,Foreign,"$11,000",27,No,Yes,Disc,7,No,15,Yes,Yes,Yes,No,No,Yes,No,1,20,$31.60,$138.88,$178.80,$738.88,$195.75,$830.58,$406.15,1
6402-TZDQTH-6IH,3,Female,26,20,0,Labor,No,Married,5,"$36,000.00",9,0,Own,Foreign,"$6,600",28,No,Yes,Visa,8,No,21,Yes,No,No,No,No,Yes,Yes,1,47,$30.00,$265.24,$139.60,"$1,283.76",$0.00,$0.00,$169.60,0
6406-UPYVGC-PGO,2,Male,24,19,0,Sales,No,Unmarried,1,"$54,000.00",7,1,Own,Domestic,"$13,500",26,Yes,Yes,AMEX,7,Yes,19,Yes,No,No,No,No,Yes,No,0,29,$44.80,$247.88,$105.00,$606.76,$0.00,$0.00,$149.80,0
6408-JSHAET-T6V,5,Female,35,20,1,Sales,No,Married,5,"$103,000.00",1,1,NoCar,N/A,$0,28,No,Yes,Disc,17,No,20,Yes,Yes,Yes,Yes,No,Yes,No,1,44,$55.20,$486.40,$198.60,"$1,768.56",$203.50,"$2,048.28",$457.30,1
6410-JGRRMS-KND,3,Male,68,13,31,Service,Yes,Married,2,"$64,000.00",8,1,Own,Foreign,"$19,800",28,Yes,Yes,Disc,37,No,19,No,No,Yes,Yes,Yes,No,Yes,0,72,$104.80,"$1,501.92",$0.00,$0.00,$0.00,$0.00,$104.80,0
6411-IKEHAU-GXD,2,Male,31,14,0,Sales,No,Married,3,"$76,000.00",0,0,Own,Domestic,"$16,600",24,No,Yes,Mast,13,Yes,25,No,No,Yes,Yes,Yes,No,No,0,33,$41.40,$291.36,$0.00,$0.00,$0.00,$0.00,$41.40,0
6411-UBAAYJ-XDJ,1,Male,52,17,8,Professional,No,Unmarried,1,"$54,000.00",4,1,NoCar,N/A,$0,24,Yes,No,Disc,35,Yes,21,No,No,No,Yes,Yes,No,Yes,0,65,$48.00,$653.72,$0.00,$0.00,$0.00,$0.00,$48.00,0
6412-ALYEFT-RQ6,5,Male,18,13,0,Sales,No,Unmarried,5,"$30,000.00",1,0,Own,Foreign,"$6,100",28,Yes,No,Visa,0,Yes,11,No,No,No,Yes,No,No,No,0,0,$29.40,#NULL!,$0.00,$0.00,$0.00,$0.00,$29.40,0
6414-FQBWNG-XFE,4,Female,30,12,2,Sales,No,Married,4,"$112,000.00",6,1,Own,Domestic,"$27,900",29,No,Yes,Visa,2,No,18,No,No,Yes,Yes,Yes,No,No,1,15,$14.60,$38.56,$0.00,$0.00,$0.00,$0.00,$14.60,0
6414-OPCQXX-WBW,3,Female,47,14,14,Crafts,No,Unmarried,1,"$158,000.00",3,0,Own,Domestic,"$33,200",26,No,No,Disc,29,No,25,No,No,Yes,Yes,Yes,No,Yes,0,52,$78.00,$858.52,$0.00,$0.00,$0.00,$0.00,$78.00,0
6416-GRZFIU-NYI,2,Male,62,15,3,Professional,No,Married,2,"$86,000.00",14,1,Lease,Foreign,"$15,500",27,No,Yes,Disc,7,No,24,No,No,No,No,Yes,No,No,1,21,$14.20,$56.92,$0.00,$0.00,$0.00,$0.00,$14.20,0
6424-HHPNRP-MXW,2,Female,42,15,13,Agriculture,No,Married,2,"$88,000.00",4,1,Own,Foreign,"$21,000",20,No,No,Disc,22,No,13,No,No,No,Yes,No,No,Yes,0,48,$53.80,$521.28,$0.00,$0.00,$0.00,$0.00,$53.80,0
6426-FSNNEX-5R9,2,Female,33,15,6,Labor,No,Married,3,"$60,000.00",0,1,Own,Foreign,"$15,800",15,No,Yes,Visa,5,Yes,16,No,No,No,No,No,No,No,0,13,$13.40,$36.60,$0.00,$0.00,$0.00,$0.00,$13.40,0
6428-RXOYFV-DHO,1,Female,53,19,17,Professional,No,Married,2,"$192,000.00",1,1,Own,Foreign,"$91,400",27,No,No,AMEX,31,Yes,16,No,Yes,Yes,Yes,Yes,Yes,No,0,62,$77.20,$970.80,$0.00,$0.00,$206.00,"$3,005.58",$283.20,1
6429-GMGFFW-Y6O,4,Female,47,16,11,Labor,No,Married,3,"$78,000.00",8,1,Own,Foreign,"$21,400",24,Yes,No,Mast,29,Yes,29,No,No,Yes,Yes,No,No,Yes,0,66,$44.00,$577.96,$0.00,$0.00,$0.00,$0.00,$44.00,0
6431-FGVIYD-FCN,4,Male,79,17,3,Sales,Yes,Married,2,"$30,000.00",4,1,Lease,Domestic,"$7,500",25,No,No,Disc,38,Yes,23,Yes,No,No,No,No,No,Yes,0,71,$123.80,"$1,650.56",$149.40,"$2,108.40",$0.00,$0.00,$273.20,0
6433-SDEDZO-V8L,3,Male,48,14,13,Labor,No,Unmarried,2,"$176,000.00",6,1,Own,Foreign,"$52,600",30,No,No,Disc,25,Yes,20,No,No,No,No,No,No,No,1,44,$31.00,$259.48,$0.00,$0.00,$0.00,$0.00,$31.00,0
6437-XQJPHO-LCJ,4,Female,19,14,0,Service,No,Married,3,"$42,000.00",5,0,Lease,Foreign,"$9,900",31,No,Yes,Mast,1,Yes,16,No,No,Yes,No,No,Yes,No,0,9,$20.00,$29.48,$0.00,$0.00,$0.00,$0.00,$20.00,0
6438-PYHIPB-1TD,2,Male,47,12,1,Sales,No,Unmarried,1,"$48,000.00",1,1,Lease,Domestic,"$13,600",18,No,No,AMEX,15,No,16,Yes,No,No,No,Yes,Yes,Yes,0,39,$52.80,$408.60,$162.20,"$1,302.76",$0.00,$0.00,$215.00,0
6440-RTNNBD-S7T,5,Female,39,17,2,Sales,No,Married,2,"$96,000.00",7,1,Own,Foreign,"$19,600",30,Yes,No,AMEX,7,No,19,No,No,Yes,Yes,Yes,No,No,1,11,$21.20,$33.84,$0.00,$0.00,$0.00,$0.00,$21.20,0
6441-FJUWZQ-7G8,3,Male,37,11,2,Professional,No,Unmarried,1,"$58,000.00",0,0,NoCar,N/A,$0,29,No,No,Othe,12,Yes,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,39,$52.40,$403.56,$174.00,"$1,331.16",$157.50,"$1,439.04",$383.90,1
6441-JFGQBP-OUD,2,Female,34,20,2,Professional,No,Unmarried,1,"$60,000.00",7,0,Own,Foreign,"$15,900",31,No,Yes,AMEX,10,No,16,Yes,No,No,Yes,No,Yes,No,0,23,$29.00,$123.60,$112.40,$510.00,$0.00,$0.00,$141.40,0
6442-NNEOBK-8M9,1,Female,62,17,5,Sales,No,Married,2,"$132,000.00",0,0,Own,Foreign,"$24,300",13,No,Yes,Disc,10,No,14,No,Yes,Yes,No,Yes,Yes,No,0,34,$41.20,$258.00,$0.00,$0.00,$121.25,$907.86,$162.45,0
6442-NPCZOY-JX5,4,Female,55,11,17,Crafts,No,Married,2,"$156,000.00",6,1,Own,Foreign,"$45,200",20,No,Yes,AMEX,16,No,27,No,No,No,Yes,Yes,No,No,0,53,$52.40,$547.52,$0.00,$0.00,$0.00,$0.00,$52.40,0
6442-YZYPRX-2C0,2,Male,69,16,9,Sales,No,Unmarried,1,"$76,000.00",11,1,Own,Domestic,"$17,500",17,Yes,Yes,Disc,32,No,20,No,No,No,No,No,No,Yes,0,59,$98.80,"$1,091.68",$0.00,$0.00,$0.00,$0.00,$98.80,0
6446-TPSGXP-7M9,3,Female,54,14,12,Professional,No,Unmarried,1,"$180,000.00",2,0,Own,Foreign,"$36,400",31,No,Yes,Visa,8,No,17,No,Yes,Yes,Yes,Yes,Yes,No,0,12,$37.40,$102.36,$0.00,$0.00,$196.50,$548.28,$233.90,0
6447-RZSOGA-5TJ,5,Female,33,19,1,Sales,No,Married,6,"$96,000.00",4,1,Lease,Domestic,"$19,100",28,No,No,Disc,15,No,14,No,No,No,Yes,No,No,No,0,54,$30.80,$362.52,$0.00,$0.00,$0.00,$0.00,$30.80,0
6448-ZAIFUT-RS7,4,Male,69,12,27,Labor,Yes,Married,2,"$174,000.00",1,0,Lease,Foreign,"$34,800",23,Yes,Yes,Mast,37,No,23,No,No,No,No,Yes,No,Yes,0,68,$90.40,"$1,198.16",$0.00,$0.00,$0.00,$0.00,$90.40,0
6450-MFJLRE-BU5,3,Male,31,18,1,Sales,No,Unmarried,1,"$44,000.00",11,1,Own,Domestic,"$10,600",24,Yes,Yes,Visa,5,Yes,11,No,No,No,Yes,Yes,No,No,0,20,$24.80,$96.12,$0.00,$0.00,$0.00,$0.00,$24.80,0
6451-KTKDGF-O8E,5,Female,23,18,0,Professional,No,Unmarried,2,"$32,000.00",0,0,Lease,Domestic,"$6,600",23,No,Yes,AMEX,1,No,22,Yes,No,Yes,No,No,Yes,No,0,4,$34.60,$20.80,$130.20,$95.40,$0.00,$0.00,$164.80,0
6454-DJXEDN-YR3,5,Female,43,22,4,Professional,No,Unmarried,1,"$70,000.00",4,1,Own,Domestic,"$18,200",27,Yes,Yes,Mast,18,Yes,18,Yes,No,No,No,No,Yes,No,1,37,$37.80,$278.08,$177.20,"$1,278.72",$0.00,$0.00,$215.00,0
6454-NBLVJA-4OZ,3,Male,65,17,20,Crafts,Yes,Married,3,"$28,000.00",7,0,Lease,Domestic,"$5,500",33,No,No,Visa,19,No,16,No,No,No,No,No,No,Yes,0,50,$94.40,$914.40,$0.00,$0.00,$0.00,$0.00,$94.40,0
6454-TVHUWZ-YHM,2,Female,53,15,6,Sales,No,Unmarried,1,"$96,000.00",0,1,Lease,Foreign,"$23,700",30,No,No,Mast,1,No,17,Yes,Yes,No,No,Yes,No,No,0,8,$18.00,$26.80,$123.20,$149.20,$81.75,$172.26,$222.95,0
6455-AFPJKM-U2Q,4,Male,62,16,6,Professional,No,Married,2,"$110,000.00",0,0,Own,Domestic,"$23,100",15,No,Yes,Visa,31,No,20,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,70,$93.20,"$1,271.84",$202.80,"$2,738.16",$254.00,"$4,283.28",$550.00,1
6460-XYMZQS-PTJ,1,Male,55,12,29,Crafts,No,Unmarried,1,"$198,000.00",2,1,NoCar,N/A,$0,30,No,Yes,AMEX,28,No,21,No,No,No,Yes,Yes,No,Yes,0,64,$98.80,"$1,220.64",$0.00,$0.00,$0.00,$0.00,$98.80,0
6461-FEHGND-IL1,4,Female,66,13,26,Crafts,No,Unmarried,1,"$98,000.00",0,0,Own,Domestic,"$22,900",22,No,Yes,Visa,30,No,22,No,Yes,Yes,Yes,Yes,No,Yes,0,61,$115.20,"$1,294.28",$0.00,$0.00,$287.00,"$4,185.72",$402.20,1
6461-NDNJRF-B65,1,Female,62,13,18,Service,No,Unmarried,1,"$110,000.00",0,0,Own,Foreign,"$27,000",20,Yes,Yes,AMEX,32,Yes,17,No,No,No,Yes,Yes,No,Yes,0,66,$98.20,"$1,244.72",$0.00,$0.00,$0.00,$0.00,$98.20,0
6464-LWDKAY-TIZ,1,Female,79,10,39,Labor,Yes,Unmarried,1,"$114,000.00",0,1,Own,Foreign,"$46,200",21,No,No,Mast,25,No,14,No,No,No,No,Yes,No,Yes,0,57,$40.00,$440.04,$0.00,$0.00,$0.00,$0.00,$40.00,0
6466-KBIQXI-MFL,4,Male,48,20,3,Sales,No,Unmarried,3,"$92,000.00",5,1,Own,Domestic,"$25,600",29,Yes,No,AMEX,23,Yes,18,No,No,No,No,No,Yes,Yes,0,47,$24.20,$193.00,$0.00,$0.00,$0.00,$0.00,$24.20,0
6474-ZYMQZI-6PV,5,Female,73,15,7,Professional,No,Married,3,"$88,000.00",2,0,Own,Domestic,"$18,100",26,No,No,Mast,31,Yes,24,Yes,No,No,No,No,Yes,Yes,1,56,$105.20,"$1,192.20",$144.20,"$1,673.32",$0.00,$0.00,$249.40,0
6480-TJXYUM-FHY,3,Female,65,17,7,Sales,Yes,Married,4,"$26,000.00",0,1,Own,Foreign,"$6,300",31,Yes,No,Othe,14,No,29,No,No,No,No,No,No,Yes,0,39,$42.80,$334.32,$0.00,$0.00,$0.00,$0.00,$42.80,0
6482-JDGOIS-PBG,5,Female,41,14,13,Service,No,Married,5,"$130,000.00",0,1,Own,Domestic,"$28,300",29,No,Yes,AMEX,11,No,19,No,No,No,No,Yes,No,No,0,33,$33.00,$199.96,$0.00,$0.00,$0.00,$0.00,$33.00,0
6484-NGVRGQ-ENP,1,Male,54,14,16,Professional,No,Married,2,"$126,000.00",7,1,Lease,Foreign,"$28,300",40,Yes,Yes,Mast,25,Yes,23,No,No,No,No,No,No,No,0,50,$21.60,$198.04,$0.00,$0.00,$0.00,$0.00,$21.60,0
6487-DTWMQO-RNG,1,Female,35,20,2,Professional,No,Married,3,"$92,000.00",3,0,Own,Foreign,"$26,300",21,No,No,AMEX,4,No,21,Yes,Yes,Yes,Yes,Yes,No,No,0,14,$18.40,$45.52,$142.60,$341.72,$155.50,$484.20,$316.50,1
6487-QVKCTD-070,1,Female,65,16,6,Sales,No,Married,2,"$120,000.00",2,1,Own,Foreign,"$41,900",23,Yes,No,Visa,31,Yes,19,No,No,No,No,No,Yes,Yes,0,62,$55.80,$732.12,$0.00,$0.00,$0.00,$0.00,$55.80,0
6489-LCSMYS-9G1,5,Male,31,16,4,Service,No,Married,6,"$62,000.00",9,1,NoCar,N/A,$0,27,No,No,Visa,13,Yes,31,Yes,No,No,No,No,No,Yes,0,68,$86.20,"$1,236.52",$122.00,"$1,628.08",$0.00,$0.00,$208.20,0
6490-SQKMBR-9UZ,5,Male,66,9,15,Sales,No,Unmarried,2,"$136,000.00",5,1,Own,Foreign,"$25,300",22,No,No,Mast,18,No,23,No,No,No,No,No,No,No,0,26,$30.60,$140.84,$0.00,$0.00,$0.00,$0.00,$30.60,0
6491-TTIEVV-E60,4,Female,48,14,7,Professional,No,Married,5,"$48,000.00",4,0,Own,Domestic,"$12,100",23,No,No,Othe,2,No,22,No,No,No,No,No,No,No,1,7,$15.60,$26.48,$0.00,$0.00,$0.00,$0.00,$15.60,0
6494-CQGCHF-TXS,5,Female,48,21,9,Service,No,Married,2,"$72,000.00",3,1,Own,Domestic,"$23,600",34,No,Yes,Disc,30,No,16,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,71,$80.60,"$1,185.88",$220.80,"$3,121.64",$229.00,"$3,869.40",$530.40,1
6495-JTWSUN-4IL,4,Male,65,16,23,Service,Yes,Married,2,"$36,000.00",2,0,Lease,Domestic,"$11,400",32,Yes,No,Mast,33,No,20,No,No,Yes,Yes,Yes,No,Yes,1,70,$66.60,$963.64,$0.00,$0.00,$0.00,$0.00,$66.60,0
6495-YYHFOG-2ZD,3,Female,61,18,25,Labor,No,Married,2,"$274,000.00",0,0,Own,Foreign,"$87,400",20,No,Yes,Disc,31,No,24,No,Yes,Yes,Yes,Yes,Yes,Yes,0,61,$84.80,"$1,017.32",$0.00,$0.00,$158.75,"$2,182.44",$243.55,0
6496-EZZCAJ-YFO,5,Female,27,15,0,Sales,No,Unmarried,1,"$76,000.00",0,1,Own,Foreign,"$21,000",29,No,Yes,Disc,2,No,25,Yes,No,Yes,Yes,No,Yes,No,0,4,$17.40,$13.88,$125.40,$64.64,$0.00,$0.00,$142.80,0
6496-YKBPWT-QSZ,4,Female,69,13,25,Service,No,Unmarried,1,"$192,000.00",3,1,Own,Foreign,"$40,800",28,Yes,Yes,Disc,33,Yes,19,No,No,No,No,No,No,Yes,0,63,$125.60,"$1,526.92",$0.00,$0.00,$0.00,$0.00,$125.60,0
6497-QFPFGG-UW3,2,Female,28,14,4,Labor,No,Married,3,"$72,000.00",1,1,Own,Foreign,"$17,500",27,No,No,Othe,11,No,22,Yes,No,Yes,No,No,Yes,No,0,18,$26.40,$108.44,$117.00,$397.40,$0.00,$0.00,$143.40,0
6499-DNTMBW-LNS,4,Female,42,11,15,Labor,No,Unmarried,1,"$110,000.00",7,0,Own,Foreign,"$27,700",27,No,Yes,Othe,15,Yes,19,No,No,No,Yes,No,No,No,0,30,$31.60,$190.80,$0.00,$0.00,$0.00,$0.00,$31.60,0
6502-NQEZTU-8FU,2,Female,42,17,9,Professional,No,Married,4,"$138,000.00",3,1,Own,Domestic,"$28,100",30,Yes,Yes,Mast,24,Yes,24,Yes,Yes,Yes,Yes,Yes,No,Yes,0,54,$44.40,$502.36,$228.40,"$2,423.04",$265.25,"$3,375.48",$538.05,1
6502-SRXLSL-ZSM,3,Male,48,14,20,Labor,No,Married,2,"$134,000.00",10,0,Own,Domestic,"$60,900",21,No,Yes,Disc,30,No,19,No,Yes,No,Yes,Yes,No,Yes,1,65,$136.00,"$1,692.24",$0.00,$0.00,$184.25,"$3,011.64",$320.25,1
6504-BASSJM-G5A,2,Female,53,13,16,Professional,No,Unmarried,1,"$172,000.00",9,1,Own,Foreign,"$46,600",21,No,Yes,Disc,34,No,19,No,No,No,No,No,No,Yes,0,68,$68.20,$950.48,$0.00,$0.00,$0.00,$0.00,$68.20,0
6505-GAEHYO-NRP,4,Male,71,12,36,Service,No,Married,2,"$124,000.00",12,1,Own,Foreign,"$67,900",23,Yes,No,Visa,40,No,17,No,No,Yes,Yes,Yes,No,Yes,0,72,$308.20,"$4,540.96",$0.00,$0.00,$0.00,$0.00,$308.20,1
6507-FJIIUT-R85,4,Female,69,13,15,Professional,No,Married,2,"$100,000.00",0,1,Own,Foreign,"$61,900",26,No,Yes,Visa,39,Yes,20,No,Yes,No,Yes,Yes,No,Yes,0,72,$178.80,"$2,572.24",$0.00,$0.00,$253.75,"$4,169.88",$432.55,1
6509-SLEQAG-75C,3,Male,70,14,18,Professional,No,Married,2,"$174,000.00",2,0,Own,Foreign,"$21,500",36,No,Yes,AMEX,26,No,21,No,No,No,No,No,No,Yes,0,49,$28.00,$260.56,$0.00,$0.00,$0.00,$0.00,$28.00,0
6510-WXCIOY-VTZ,2,Male,45,11,10,Professional,No,Unmarried,1,"$80,000.00",2,1,Own,Domestic,"$18,800",25,Yes,No,Visa,7,Yes,20,No,No,No,No,No,No,No,1,18,$23.60,$86.80,$0.00,$0.00,$0.00,$0.00,$23.60,0
6513-MAGRLJ-DEW,3,Female,41,15,1,Sales,No,Unmarried,2,"$50,000.00",0,0,Own,Foreign,"$17,200",22,Yes,Yes,Mast,1,No,18,No,No,No,No,No,Yes,No,0,1,$5.60,$1.12,$0.00,$0.00,$0.00,$0.00,$5.60,0
6513-UJNIWN-O11,5,Male,68,14,10,Professional,No,Married,4,"$138,000.00",5,1,NoCar,N/A,$0,32,No,Yes,Mast,33,Yes,20,Yes,Yes,Yes,Yes,Yes,No,Yes,0,63,$77.20,$983.08,$143.20,"$1,754.24",$164.75,"$2,517.72",$385.15,1
6514-SXICCV-327,4,Male,45,10,11,Service,No,Married,2,"$102,000.00",10,1,Own,Domestic,"$31,100",34,Yes,No,Mast,20,Yes,25,No,No,No,No,Yes,No,Yes,0,51,$35.80,$350.00,$0.00,$0.00,$0.00,$0.00,$35.80,0
6515-UIBHZP-L71,2,Female,35,10,6,Professional,No,Unmarried,1,"$52,000.00",0,0,Lease,Domestic,"$17,400",30,No,No,Visa,3,No,21,No,Yes,No,Yes,Yes,No,No,0,5,$14.00,$8.76,$0.00,$0.00,$90.75,$86.88,$104.75,0
6517-NLNRJI-AFM,2,Male,72,14,22,Sales,No,Unmarried,1,"$137,000.00",3,0,Own,Foreign,"$71,100",27,Yes,Yes,Mast,35,No,23,No,No,No,No,No,No,Yes,0,67,$144.60,"$1,934.44",$0.00,$0.00,$0.00,$0.00,$144.60,0
6517-YLQZRM-5CF,1,Male,28,11,9,Labor,No,Unmarried,3,"$74,000.00",2,1,Own,Domestic,"$19,200",31,No,Yes,Mast,10,Yes,29,No,No,No,No,No,No,No,0,36,$23.40,$187.68,$0.00,$0.00,$0.00,$0.00,$23.40,0
6519-AFCJLQ-H0F,4,Female,35,14,6,Service,No,Married,5,"$120,000.00",14,1,Lease,Domestic,"$23,600",35,Yes,Yes,Mast,14,No,19,No,No,No,No,No,No,No,0,40,$42.80,$333.76,$0.00,$0.00,$0.00,$0.00,$42.80,0
6522-HZJXBL-K1X,4,Female,33,15,3,Professional,No,Unmarried,2,"$70,000.00",0,1,Own,Domestic,"$13,500",16,No,No,Mast,15,No,20,No,No,No,No,No,No,No,0,54,$83.60,$911.32,$0.00,$0.00,$0.00,$0.00,$83.60,0
6522-YSNEBU-22G,1,Male,29,17,0,Professional,No,Unmarried,1,"$96,000.00",6,1,Own,Domestic,"$26,900",21,No,No,Disc,4,Yes,25,No,Yes,Yes,No,No,Yes,No,1,9,$14.00,$18.80,$0.00,$0.00,$89.50,$157.32,$103.50,0
