CustomerID,Region,Gender,Age,Education_Years,Employment_Years,Job_Category,Retired,Marital_Status,Household_Size,Household_Income,Number_Pets,Home_Owner,Car_Ownership,Car_Brand,Car_Value,Commute_Distance,Political_Party,Votes,Credit_Card,Credit_Card_Tenure,Active_Lifestyle,TV_Watching_Hours,Streaming_Svcs,Wireless_Internet,Smart_Phone,Twitter_Acct,LinkedIn_Acct,Facebook_Acct,News_Subscriber,Coupon_Redemption,Brand_Tenure_Months,Monthly_Spend_ProductA,Cumulative_Spend_ProductA,Monthly_Spend_ProductB,Cumulative_Spend_ProductB,Monthly_Spend_ProductC,Cumulative_Spend_ProductC,Total_Avg_Monthly_Spend,High_Value_Customer
5140-JORCZS-SWG,2,Male,70,14,22,Service,1,Married,3,42000.0,1,0,Lease,Domestic,11600,19,0,1,Disc,33,0,16,0,0,0,0,0,1,1,0,65,65.2,822.44,0.0,0.0,0.0,0.0,65.2,0
5142-LSPSGF-YV3,2,Female,31,20,1,Professional,0,Unmarried,1,74000.0,1,0,Own,Foreign,24700,32,1,1,Mast,4,1,24,0,0,0,0,0,0,0,1,9,26.2,65.72,0.0,0.0,0.0,0.0,26.2,0
5144-LXEIEA-BS1,2,Female,67,15,20,Professional,1,Unmarried,1,22000.0,8,0,Own,Domestic,5400,23,0,1,Amex,2,0,16,1,1,1,1,1,1,1,0,6,6.6,7.72,168.0,172.52,151.75,209.28,326.35,1
5148-ANRWKZ-IWQ,2,Male,57,18,6,Sales,0,Married,4,146000.0,0,1,Own,Foreign,69600,35,0,1,Visa,9,0,19,0,1,0,1,1,0,0,0,16,33.4,95.16,0.0,0.0,131.75,513.48,165.15,0
5159-THPMDO-NUS,1,Female,41,20,1,Sales,0,Unmarried,3,70000.0,3,1,Lease,Domestic,19400,27,0,1,Disc,12,0,16,1,0,0,0,1,1,0,0,23,36.2,148.96,135.8,638.44,0.0,0.0,172.0,0
5161-SAEGFS-T7Q,3,Male,64,21,14,Professional,0,Unmarried,1,132000.0,0,0,Own,Domestic,38700,25,0,1,Disc,24,0,33,1,1,1,1,1,1,1,0,40,41.8,333.44,263.2,2013.88,450.5,4150.38,755.5,1
5162-WGZNXL-X93,5,Female,47,15,4,Sales,0,Married,2,64000.0,7,0,Own,Foreign,16700,30,1,1,Visa,12,0,19,1,0,0,0,0,1,0,0,33,52.4,378.84,93.4,659.44,0.0,0.0,145.8,0
5170-CWVIZN-JJK,1,Male,79,14,30,Labor,1,Unmarried,1,42000.0,2,0,Own,Foreign,8800,25,1,0,Disc,35,0,29,0,0,0,0,0,0,1,0,66,59.8,804.84,0.0,0.0,0.0,0.0,59.8,0
5172-JTKKKG-S98,3,Female,63,9,30,Crafts,1,Married,2,88000.0,2,0,Own,Domestic,14000,26,1,0,Visa,15,0,26,0,0,0,1,0,0,0,1,29,51.0,311.68,0.0,0.0,0.0,0.0,51.0,0
5173-GGPXIF-Q5D,4,Male,20,12,1,Professional,0,Unmarried,4,28000.0,4,1,Own,Domestic,2600,28,1,1,Mast,2,1,14,0,0,0,0,0,0,0,1,22,46.6,198.92,0.0,0.0,0.0,0.0,46.6,0
5175-ALHRGN-KAA,1,Female,49,13,18,Labor,0,Married,2,76000.0,6,0,Own,Foreign,14500,22,0,0,Mast,31,1,19,0,0,0,1,0,0,1,0,69,117.2,1643.0,0.0,0.0,0.0,0.0,117.2,0
5175-SCMVHN-Y4W,1,Male,46,18,19,Crafts,0,Unmarried,1,110000.0,0,0,Own,Domestic,49400,30,0,1,Mast,29,0,23,1,1,0,1,1,0,1,1,60,101.6,1164.56,138.8,1597.12,147.5,2155.32,387.9,1
5180-JIRFDZ-490,2,Male,40,17,1,Sales,0,Unmarried,1,120000.0,1,0,Own,Foreign,26600,36,1,1,Disc,21,0,20,0,0,0,1,0,0,0,1,32,29.4,168.32,0.0,0.0,0.0,0.0,29.4,0
5182-PCTDHE-JDW,5,Male,24,18,0,Professional,0,Unmarried,2,28000.0,1,0,Lease,Domestic,5600,33,0,0,Visa,6,0,22,1,1,1,1,1,1,0,0,24,19.8,91.88,139.2,655.4,155.0,873.0,314.0,1
5183-PIVWRW-TNG,5,Female,77,18,15,Professional,1,Unmarried,1,28000.0,0,1,Own,Foreign,7100,23,1,1,Mast,34,0,25,0,1,1,0,1,1,1,0,71,246.8,3434.88,0.0,0.0,269.0,4455.78,515.8,1
5185-RRHYJG-O66,3,Female,22,14,1,Professional,0,Married,7,74000.0,0,1,Own,Foreign,19800,24,0,1,Amex,4,1,26,1,0,1,1,1,1,1,0,12,29.0,74.24,144.6,331.68,0.0,0.0,173.6,0
5187-MBJCOX-L7K,4,Male,18,13,0,Sales,0,Married,3,34000.0,2,1,Own,Domestic,7000,32,1,1,Mast,0,1,26,0,0,0,0,0,0,0,0,9,54.6,88.68,0.0,0.0,0.0,0.0,54.6,0
5188-XLCSHQ-5DG,2,Male,53,14,15,Service,0,Unmarried,1,194000.0,0,1,Own,Domestic,37200,22,0,1,Mast,32,0,24,0,0,0,0,0,0,1,0,68,102.8,1454.72,0.0,0.0,0.0,0.0,102.8,0
5189-AWRXKD-NBL,5,Female,23,12,2,Professional,0,Married,4,36000.0,1,1,Own,Foreign,9900,27,0,1,Othe,5,0,15,0,0,0,0,0,0,0,0,28,31.8,181.08,0.0,0.0,0.0,0.0,31.8,0
5190-YOFIZY-657,3,Female,24,13,1,Sales,0,Married,2,48000.0,2,1,Own,Foreign,9900,14,0,1,Othe,6,1,23,0,0,1,1,1,0,0,0,62,70.6,835.56,0.0,0.0,0.0,0.0,70.6,0
5190-YTIALY-9Y8,5,Male,57,15,8,Professional,0,Married,2,220000.0,9,1,Own,Domestic,81100,24,0,1,Amex,34,0,13,0,0,0,0,0,0,0,0,65,64.2,838.4,0.0,0.0,0.0,0.0,64.2,0
5195-BSGZVI-8WQ,2,Male,31,10,10,Labor,0,Unmarried,3,90000.0,0,0,Own,Domestic,23500,18,0,0,Visa,13,0,20,0,0,0,0,1,0,1,0,34,58.8,403.04,0.0,0.0,0.0,0.0,58.8,0
5195-SCGWCO-5P6,4,Male,68,18,2,Sales,0,Married,2,106000.0,2,1,Own,Foreign,23900,16,1,0,Disc,17,1,23,0,0,1,1,1,0,1,0,51,46.2,475.04,0.0,0.0,0.0,0.0,46.2,0
5195-TLUDJE-HVO,3,Female,67,14,16,Sales,0,Married,3,70000.0,3,1,Own,Foreign,18800,24,1,0,Visa,35,0,21,0,0,0,0,0,0,1,0,65,113.6,1486.68,0.0,0.0,0.0,0.0,113.6,0
5199-CTDJQE-YL9,4,Female,26,21,0,Agriculture,0,Unmarried,3,44000.0,2,0,Own,Domestic,8200,16,0,0,Disc,8,1,22,0,0,1,1,1,0,0,1,14,36.6,104.6,0.0,0.0,0.0,0.0,36.6,0
5210-NANSKD-22P,5,Male,68,7,23,Service,0,Married,2,128000.0,5,1,Lease,Foreign,31800,32,1,1,Visa,35,0,26,0,0,0,1,1,0,1,0,69,138.8,1915.92,0.0,0.0,0.0,0.0,138.8,0
5213-FLCFRD-ESG,4,Male,21,12,1,Labor,0,Unmarried,2,30000.0,0,0,Own,Domestic,5600,24,0,0,Mast,3,0,30,1,0,0,0,0,1,0,0,16,17.8,69.88,117.6,291.04,0.0,0.0,135.4,0
5214-EMOQLI-MIU,5,Male,64,10,18,Professional,0,Unmarried,1,104000.0,0,1,Own,Domestic,25200,20,0,1,Mast,37,0,27,0,0,0,0,0,0,1,0,67,99.4,1461.8,0.0,0.0,0.0,0.0,99.4,0
5214-MDMLPQ-1MT,3,Male,28,15,1,Sales,0,Unmarried,1,86000.0,1,0,Own,Domestic,21800,27,0,1,Othe,11,1,18,1,1,0,1,0,1,1,1,37,34.4,275.28,120.6,953.04,107.0,940.38,262.0,0
5219-ZVCGZQ-LCE,5,Female,34,18,5,Crafts,0,Married,5,110000.0,0,1,Own,Foreign,29100,23,1,1,Disc,16,0,19,0,1,1,1,1,1,1,0,61,48.6,571.8,0.0,0.0,309.75,4577.58,358.35,1
5222-YADDNK-22Q,3,Male,21,16,0,Sales,0,Unmarried,3,60000.0,1,0,Own,Foreign,18600,29,1,0,Visa,3,1,21,1,0,1,0,0,0,0,0,7,24.6,33.48,129.0,152.4,0.0,0.0,153.6,0
5227-CWHSJP-EAL,5,Male,65,18,23,Professional,1,Unmarried,1,84000.0,0,1,Lease,Foreign,25600,38,0,1,Visa,21,0,12,1,1,1,1,0,1,0,1,56,37.8,420.8,199.2,2222.64,220.5,2914.86,457.5,1
5229-UOYNZP-DZY,5,Female,59,11,14,Service,0,Unmarried,2,108000.0,3,1,Lease,Domestic,31700,28,0,0,Mast,22,0,13,0,0,0,1,0,0,0,1,52,43.4,407.64,0.0,0.0,0.0,0.0,43.4,0
5231-IWPEVK-XMG,4,Female,53,17,3,Sales,0,Married,2,132000.0,0,1,Own,Domestic,41700,22,0,1,Visa,11,0,16,0,0,0,0,0,0,0,1,19,27.2,120.84,0.0,0.0,0.0,0.0,27.2,0
5235-QFNYVX-4PR,4,Male,47,17,4,Sales,0,Unmarried,1,180000.0,2,1,Own,Foreign,63500,24,0,1,Amex,2,1,18,0,0,0,1,1,0,0,0,10,33.2,68.44,0.0,0.0,0.0,0.0,33.2,0
5240-DIDRFM-4O3,1,Male,76,14,11,Professional,0,Married,2,72000.0,5,1,Own,Foreign,21600,22,0,0,Disc,38,1,16,0,0,0,1,1,0,1,0,72,144.6,2061.48,0.0,0.0,0.0,0.0,144.6,0
5241-NSCEJF-TC0,1,Male,73,16,9,Professional,1,Married,2,36000.0,0,1,Lease,Domestic,11200,26,0,0,Disc,32,0,20,0,0,0,1,0,0,1,0,55,54.6,667.52,0.0,0.0,0.0,0.0,54.6,0
5241-XFVBSM-H0X,5,Female,75,11,15,Professional,1,Married,3,20000.0,8,1,Lease,Domestic,4800,24,0,0,Disc,28,1,17,0,0,0,1,0,0,1,1,65,78.4,1127.12,0.0,0.0,0.0,0.0,78.4,0
5242-PRFMXK-NEE,1,Female,58,17,9,Sales,1,Unmarried,1,42000.0,1,0,Own,Foreign,10300,20,0,1,Disc,6,0,23,1,0,0,0,0,1,1,0,16,11.2,36.44,101.4,331.0,0.0,0.0,112.6,0
5244-AWFIPA-DWJ,1,Male,61,12,32,Labor,0,Unmarried,1,146000.0,0,1,Own,Domestic,76200,27,0,1,Disc,31,1,22,0,1,0,0,1,0,1,0,59,68.2,863.76,0.0,0.0,156.75,2210.22,224.95,0
5252-VCMHWS-YAY,3,Male,38,14,9,Service,0,Married,4,118000.0,0,1,Lease,Foreign,26700,27,0,0,Mast,20,1,20,0,0,0,0,0,0,1,0,64,39.2,512.88,0.0,0.0,0.0,0.0,39.2,0
5256-NMNPYW-3WD,3,Female,43,12,11,Service,0,Unmarried,1,76000.0,1,1,Own,Domestic,23200,24,1,0,Amex,10,0,18,1,1,1,1,1,1,0,1,16,27.4,89.04,188.0,552.56,194.75,657.9,410.15,1
5256-YBVJAD-W1D,5,Male,77,21,11,Professional,1,Married,2,18000.0,4,1,Lease,Domestic,5100,24,1,0,Mast,30,0,19,1,1,1,0,1,1,1,0,64,99.6,1241.0,187.4,2444.32,216.75,3197.82,503.75,1
5259-ZYZWME-F11,4,Female,39,9,5,Sales,0,Married,4,98000.0,1,1,Own,Domestic,25100,19,0,0,Visa,12,1,25,0,0,0,0,0,1,0,0,25,29.8,132.24,0.0,0.0,0.0,0.0,29.8,0
5262-ZYGPCR-DEO,1,Male,51,15,11,Professional,0,Married,2,170000.0,1,0,Own,Domestic,26400,32,0,0,Mast,33,0,16,1,0,0,0,1,1,1,1,67,52.8,719.16,166.6,2215.04,0.0,0.0,219.4,0
5268-BHJWZM-I2X,3,Male,66,20,19,Service,1,Unmarried,1,26000.0,8,0,Lease,Domestic,6100,21,0,1,Disc,12,0,24,1,0,0,1,0,0,0,1,25,30.8,141.16,139.6,679.24,0.0,0.0,170.4,0
5272-CGOGON-E5V,4,Male,37,12,1,Sales,0,Unmarried,2,84000.0,5,1,Own,Foreign,15800,20,0,0,Disc,10,0,21,0,0,0,1,1,0,0,0,18,34.8,122.0,0.0,0.0,0.0,0.0,34.8,0
5273-HEYCTH-31R,4,Female,59,21,3,Sales,0,Married,2,106000.0,0,0,Own,Foreign,28300,23,1,1,Disc,30,0,22,1,0,0,0,0,0,1,0,60,82.2,962.16,108.0,1314.2,0.0,0.0,190.2,0
5273-MFTMQI-1W9,3,Female,30,11,4,Professional,0,Married,2,74000.0,0,1,Own,Foreign,24900,23,0,1,Mast,12,1,15,0,1,1,1,1,0,1,0,36,43.6,309.8,0.0,0.0,197.0,1809.3,240.6,0
5276-KIJDFE-8I2,5,Female,37,18,10,Agriculture,0,Unmarried,1,122000.0,5,0,Own,Domestic,29000,26,0,0,Disc,5,1,16,1,0,0,0,0,1,1,0,11,18.6,27.28,97.4,177.36,0.0,0.0,116.0,0
5279-UMJEUC-L44,4,Male,67,19,9,Service,1,Married,2,24000.0,2,0,Own,Domestic,7300,26,0,1,Visa,4,0,35,1,0,0,0,0,0,0,0,13,37.2,115.0,117.0,286.68,0.0,0.0,154.2,0
5280-RXKFZO-X4R,4,Female,42,16,10,Professional,0,Unmarried,1,100000.0,5,1,Own,Domestic,39400,29,1,0,Visa,6,1,23,0,0,0,0,1,0,0,0,13,25.8,69.36,0.0,0.0,0.0,0.0,25.8,0
5287-OKMCZQ-3EA,3,Male,54,16,24,Labor,0,Unmarried,1,168000.0,9,0,Own,Domestic,78000,25,0,1,Visa,32,0,13,1,0,0,1,0,1,1,0,65,116.8,1568.88,130.0,1700.0,0.0,0.0,246.8,0
5296-OZSPOU-M8Y,5,Male,29,15,5,Labor,0,Married,4,130000.0,5,1,Lease,Domestic,37200,29,1,1,Disc,11,1,18,1,0,0,0,1,0,1,0,63,92.0,1143.52,161.6,2044.84,0.0,0.0,253.6,0
5298-MOJVAW-8JO,3,Male,78,12,18,Professional,1,Unmarried,1,20000.0,6,1,Lease,Domestic,4600,27,0,1,Mast,29,0,21,0,0,0,1,0,0,0,1,59,65.8,776.68,0.0,0.0,0.0,0.0,65.8,0
5300-PSIZAR-CTQ,3,Female,68,9,21,Professional,0,Married,2,186000.0,1,1,Own,Foreign,56200,17,1,1,Mast,24,1,26,1,0,0,1,0,0,1,0,54,54.0,598.76,127.8,1257.64,0.0,0.0,181.8,0
5309-ATVVAY-0YI,2,Female,47,11,6,Sales,0,Unmarried,1,44000.0,4,1,Own,Foreign,9300,26,1,1,Mast,4,0,25,0,0,0,0,0,0,0,0,11,17.2,31.68,0.0,0.0,0.0,0.0,17.2,0
5310-JKBHBW-KT9,2,Female,75,16,31,Service,1,Married,3,28000.0,1,1,Lease,Foreign,6600,36,0,1,Visa,39,0,21,0,0,0,1,1,0,1,0,72,145.6,2166.04,0.0,0.0,0.0,0.0,145.6,0
5313-ZRVTIG-3GU,3,Female,56,12,14,Professional,0,Unmarried,1,102000.0,4,1,Own,Foreign,45900,39,1,0,Disc,28,0,14,1,0,0,1,1,0,1,0,52,58.4,587.6,152.2,1535.16,0.0,0.0,210.6,0
5315-JIMXOJ-60P,5,Male,50,9,10,Professional,0,Unmarried,1,168000.0,0,0,Own,Foreign,46200,31,0,1,Visa,32,0,22,0,0,0,1,1,0,1,0,68,59.4,795.0,0.0,0.0,0.0,0.0,59.4,0
5315-KXMKSF-HHP,1,Female,44,12,7,Service,0,Unmarried,1,124000.0,3,0,Own,Domestic,35000,17,1,0,Disc,7,0,15,0,0,0,0,0,1,0,1,14,19.2,58.0,0.0,0.0,0.0,0.0,19.2,0
5315-VXBFQT-MJE,3,Female,21,13,1,Crafts,0,Unmarried,4,34000.0,0,0,Own,Foreign,9500,29,1,1,Mast,3,1,15,0,0,0,0,0,1,0,0,18,27.6,127.6,0.0,0.0,0.0,0.0,27.6,0
5325-BHFFWU-HEF,2,Male,75,17,19,Crafts,1,Married,2,36000.0,1,1,Lease,Foreign,11300,24,1,1,Visa,28,0,20,0,0,0,0,0,0,1,0,56,67.8,724.08,0.0,0.0,0.0,0.0,67.8,0
5325-XPSUFH-CPO,5,Female,48,12,18,Agriculture,0,Unmarried,1,148000.0,7,0,Own,Domestic,23800,26,0,1,Mast,11,1,20,0,1,0,1,1,0,0,0,31,37.8,267.68,0.0,0.0,129.75,964.08,167.55,0
5332-IHQPWH-72A,2,Male,29,17,3,Crafts,0,Unmarried,1,32000.0,0,1,Own,Foreign,6800,20,0,1,Amex,11,0,21,1,0,0,0,0,1,1,0,44,54.0,515.8,98.4,784.44,0.0,0.0,152.4,0
5334-ZONESS-G7E,2,Male,43,18,15,Labor,0,Unmarried,1,142000.0,3,1,Own,Domestic,60300,28,1,1,Disc,25,0,25,1,1,1,1,1,1,1,0,65,30.8,407.8,260.0,3391.76,288.5,4553.64,579.3,1
5335-EGCIAU-EGK,3,Male,51,12,17,Crafts,0,Married,2,140000.0,4,1,Own,Domestic,30500,23,0,1,Othe,34,0,16,0,0,0,0,0,0,1,0,66,108.2,1455.08,0.0,0.0,0.0,0.0,108.2,0
5336-PGMTUH-ETS,5,Male,62,15,23,Agriculture,0,Unmarried,1,132000.0,0,1,Own,Domestic,30800,28,0,0,Amex,27,0,19,0,0,0,0,0,0,1,0,67,68.2,913.2,0.0,0.0,0.0,0.0,68.2,0
5337-EUXOCW-N3Y,2,Female,79,19,16,Professional,1,Unmarried,1,28000.0,8,0,Own,Domestic,8300,27,1,1,Amex,22,0,22,0,0,0,1,0,0,1,0,59,36.8,424.16,0.0,0.0,0.0,0.0,36.8,0
5339-SIAYPS-VWA,4,Female,50,17,4,Professional,0,Married,4,90000.0,2,0,Own,Foreign,28700,32,0,0,Mast,25,0,21,1,1,0,1,1,0,0,0,56,48.0,555.92,158.2,1701.28,155.75,2002.98,361.95,1
5340-UXMMIL-874,2,Female,68,16,17,Professional,0,Unmarried,1,121000.0,0,1,Own,Foreign,66900,21,0,0,Mast,32,1,16,0,0,0,0,1,1,1,0,60,57.4,720.16,0.0,0.0,0.0,0.0,57.4,0
5341-FHGFBA-WNY,3,Female,41,16,3,Sales,0,Married,2,90000.0,5,1,Own,Foreign,18800,25,1,0,Mast,16,0,15,1,1,1,1,1,1,1,0,46,26.0,214.04,136.0,1172.6,158.75,1725.6,320.75,1
5342-JMJMEK-CXQ,3,Female,65,13,12,Sales,1,Unmarried,1,28000.0,3,0,Own,Domestic,7100,22,1,0,Othe,38,0,28,1,0,0,1,0,0,1,0,69,106.2,1477.96,124.8,1638.12,0.0,0.0,231.0,0
5345-HZTBJZ-TF5,5,Female,25,13,1,Sales,0,Married,6,50000.0,7,0,Own,Domestic,14300,30,1,0,Visa,6,1,27,0,0,0,0,0,0,0,0,22,41.2,164.08,0.0,0.0,0.0,0.0,41.2,0
5345-QMZCTC-4G0,1,Male,74,12,45,Crafts,0,Married,2,323000.0,3,1,Own,Domestic,87700,22,0,1,Disc,40,0,17,0,0,0,1,1,0,1,0,72,302.4,4300.16,0.0,0.0,0.0,0.0,302.4,1
5351-CLYUWC-N1M,5,Female,77,20,15,Professional,1,Unmarried,1,26000.0,6,1,Lease,Domestic,6100,19,0,1,Visa,12,1,14,0,0,0,0,1,0,0,0,35,45.6,280.52,0.0,0.0,0.0,0.0,45.6,0
5354-PDWNBA-4YL,2,Male,31,18,2,Professional,0,Unmarried,2,50000.0,6,0,Own,Foreign,12300,16,0,1,Disc,10,1,20,1,1,1,1,1,1,0,1,21,26.6,103.32,227.0,920.16,285.5,1399.74,539.1,1
5356-KWXALQ-5SC,4,Female,60,13,3,Sales,0,Married,2,62000.0,0,1,Own,Foreign,16200,33,1,0,Visa,31,0,14,0,0,0,0,0,0,1,0,62,85.6,1045.32,0.0,0.0,0.0,0.0,85.6,0
5358-CUEXEP-PPC,1,Female,39,17,2,Sales,0,Unmarried,1,138000.0,0,0,Own,Foreign,41400,19,0,0,Mast,21,1,23,1,1,1,1,1,0,0,1,52,42.2,405.4,185.2,1886.32,204.75,2598.96,432.15,1
5358-VDMBAJ-HFN,3,Female,34,16,8,Crafts,0,Unmarried,3,58000.0,5,0,Own,Domestic,17300,30,1,1,Disc,16,1,16,1,0,0,0,0,0,1,0,62,116.6,1434.28,146.0,1797.12,0.0,0.0,262.6,0
5360-LQVBVP-MI1,5,Female,77,17,21,Professional,0,Unmarried,1,80000.0,0,0,Own,Domestic,15600,24,0,0,Visa,19,1,17,0,0,0,0,0,0,1,0,52,78.0,859.68,0.0,0.0,0.0,0.0,78.0,0
5366-AINGNE-3ZS,3,Male,70,20,21,Agriculture,1,Unmarried,1,122000.0,6,1,Own,Foreign,37700,37,0,1,Mast,21,0,20,0,1,1,1,1,0,1,0,56,48.0,528.0,0.0,0.0,194.5,2467.92,242.5,0
5367-GOJPVN-AOV,2,Female,78,11,11,Sales,1,Married,2,24000.0,0,1,Own,Foreign,5400,31,0,0,Othe,35,0,12,0,0,0,0,0,0,1,0,54,76.0,806.52,0.0,0.0,0.0,0.0,76.0,0
5375-FSAMMB-RZ8,1,Male,72,10,9,Sales,1,Married,2,30000.0,0,1,Lease,Foreign,8300,23,0,0,Visa,38,0,19,0,0,0,0,0,0,1,0,71,129.6,1871.04,0.0,0.0,0.0,0.0,129.6,0
5379-EZKLUJ-ACJ,5,Female,42,13,6,Sales,0,Married,2,78000.0,1,1,Own,Domestic,18300,37,0,1,Othe,16,1,22,0,0,0,0,0,0,0,0,36,44.0,350.72,0.0,0.0,0.0,0.0,44.0,0
5380-DOESXJ-FLH,4,Male,49,17,1,Sales,0,Married,3,94000.0,4,1,Own,Domestic,23300,22,1,1,Visa,17,0,15,0,1,0,0,1,0,0,0,28,23.2,148.56,0.0,0.0,117.5,758.64,140.7,0
5382-ISEYFG-B07,4,Female,36,17,1,Sales,0,Unmarried,1,138000.0,1,1,Own,Domestic,38300,27,1,1,Disc,13,0,21,1,1,0,1,1,1,1,0,28,40.8,217.2,181.0,957.8,236.25,1621.38,458.05,1
5382-VHEUWJ-8VH,3,Female,62,19,19,Service,0,Unmarried,1,123000.0,10,0,Own,Domestic,95600,23,1,1,Disc,28,0,18,1,1,0,1,1,0,1,0,49,96.4,930.52,145.4,1331.8,179.0,2145.6,420.8,1
5384-UZYOGL-D12,3,Male,71,13,36,Labor,1,Married,2,50000.0,0,1,Own,Foreign,10600,31,0,1,Disc,39,0,20,0,0,0,1,1,0,1,0,72,273.4,3895.24,0.0,0.0,0.0,0.0,273.4,0
5386-SATTOH-CQ0,1,Female,71,15,12,Sales,0,Married,2,118000.0,0,1,Own,Foreign,30400,32,0,1,Amex,40,1,18,0,0,0,1,0,0,1,0,72,204.2,2927.04,0.0,0.0,0.0,0.0,204.2,0
5392-FMQURA-29L,5,Female,29,14,2,Professional,0,Married,4,36000.0,0,0,Own,Domestic,9300,23,0,0,Visa,5,0,19,1,1,1,0,0,1,0,0,14,32.4,83.12,119.0,278.72,110.0,373.8,261.4,0
5393-SYOAIL-N5S,1,Female,19,12,0,Professional,0,Unmarried,1,38000.0,0,0,Own,Domestic,9400,19,0,0,Mast,1,0,26,0,0,0,0,0,0,0,1,7,17.8,34.68,0.0,0.0,0.0,0.0,17.8,0
5396-DVOVKZ-L9L,3,Male,34,15,4,Sales,0,Married,3,74000.0,5,1,Own,Domestic,26300,22,0,0,Visa,4,1,14,1,0,1,1,0,1,1,0,21,35.0,153.36,120.2,477.04,0.0,0.0,155.2,0
5400-HITPYS-IVV,4,Male,53,15,23,Labor,0,Unmarried,1,166000.0,5,1,Lease,Domestic,32200,39,0,1,Othe,35,1,11,1,1,1,1,1,1,1,0,60,82.2,971.4,175.6,2074.6,201.5,2788.56,459.3,1
5402-YITVWG-2WP,3,Female,46,19,7,Professional,0,Married,5,92000.0,1,1,Own,Domestic,13400,18,0,0,Visa,27,1,20,0,0,0,1,0,0,1,0,50,34.4,376.24,0.0,0.0,0.0,0.0,34.4,0
5402-YTVDEJ-BTW,4,Male,18,11,1,Labor,0,Married,4,30000.0,7,0,Own,Domestic,8400,21,1,1,Disc,0,1,21,1,0,0,0,0,1,1,0,9,13.4,18.96,104.6,165.36,0.0,0.0,118.0,0
5406-NWOZCV-QAA,3,Male,28,18,3,Service,0,Married,5,124000.0,2,0,Own,Foreign,47600,28,1,1,Disc,7,1,21,1,1,1,1,1,1,0,0,25,16.4,68.68,197.8,1004.12,295.25,1763.34,509.45,1
5408-VNAADZ-C59,3,Male,20,15,0,Sales,0,Unmarried,1,62000.0,3,1,Lease,Foreign,21800,30,0,0,Disc,2,0,22,1,1,0,1,1,1,0,0,21,22.8,108.88,130.6,477.64,109.75,479.4,263.15,0
5410-ZTFPDV-1XL,4,Female,24,16,1,Agriculture,0,Married,4,26000.0,1,1,Lease,Domestic,4300,22,0,0,Visa,6,1,19,0,0,0,0,1,0,1,0,31,23.8,137.16,0.0,0.0,0.0,0.0,23.8,0
5414-HTZGSW-XYR,1,Female,28,17,3,Labor,0,Unmarried,1,40000.0,3,0,Own,Domestic,8900,20,1,1,Visa,5,0,15,1,0,0,0,0,1,0,0,19,17.6,67.0,102.2,332.16,0.0,0.0,119.8,0
5427-GTPZNA-5IC,3,Male,60,11,19,Professional,0,Unmarried,1,104000.0,9,0,Own,Domestic,22700,32,1,1,Amex,34,0,14,0,0,0,1,1,0,1,0,69,107.0,1511.76,0.0,0.0,0.0,0.0,107.0,0
5427-TAIRTF-3XD,4,Male,23,18,0,Service,0,Married,5,26000.0,1,1,Own,Domestic,9200,29,0,0,Disc,5,0,19,0,0,0,0,1,1,1,0,22,21.8,89.92,0.0,0.0,0.0,0.0,21.8,0
5431-XGWNHL-58U,5,Female,42,18,4,Sales,0,Married,4,126000.0,2,1,Own,Foreign,36200,17,0,0,Disc,19,0,14,1,1,0,0,1,1,1,0,42,39.0,299.2,143.0,1121.24,170.75,1807.26,352.75,1
5435-FVAUQT-FCW,5,Female,22,17,0,Service,0,Married,4,46000.0,4,1,Lease,Domestic,9400,23,1,1,Amex,5,1,15,0,0,0,0,0,0,0,0,21,38.6,127.04,0.0,0.0,0.0,0.0,38.6,0
5442-PBQUSK-87D,5,Female,52,12,9,Sales,0,Married,2,132000.0,1,1,Own,Domestic,27500,35,1,1,Disc,34,0,17,1,0,0,0,1,1,1,0,62,79.4,970.04,148.0,1750.48,0.0,0.0,227.4,0
5443-ZMHBXX-UIO,1,Female,29,12,5,Professional,0,Unmarried,3,50000.0,11,1,Own,Domestic,11500,28,1,1,Amex,3,1,31,0,0,0,1,1,0,0,0,8,18.8,31.08,0.0,0.0,0.0,0.0,18.8,0
5446-OKQURC-P1C,5,Male,38,16,3,Professional,0,Unmarried,1,48000.0,5,0,Own,Domestic,17800,26,0,0,Othe,14,1,15,0,0,0,0,0,0,1,0,23,22.4,112.12,0.0,0.0,0.0,0.0,22.4,0
5447-EQJKTY-EY1,5,Male,26,12,1,Sales,0,Married,2,34000.0,1,0,Own,Domestic,9900,45,0,1,Disc,9,0,22,1,1,1,1,1,1,1,0,19,27.4,100.92,188.8,628.88,181.0,761.34,397.2,1
5449-PZVMRO-T9S,2,Female,69,18,33,Crafts,1,Married,2,146000.0,2,0,Own,Domestic,42900,27,0,1,Amex,40,0,17,0,0,0,1,0,0,1,0,72,560.8,8201.88,0.0,0.0,0.0,0.0,560.8,1
5452-XSCDBZ-XZE,3,Female,50,15,2,Sales,0,Married,2,138000.0,0,1,Lease,Domestic,21500,16,0,1,Disc,27,1,19,0,0,0,0,0,0,0,0,45,76.0,702.04,0.0,0.0,0.0,0.0,76.0,0
5453-WEWTVZ-OZ6,4,Female,49,17,6,Sales,0,Married,4,62000.0,0,1,Own,Domestic,16800,25,1,0,Amex,24,1,18,0,1,1,1,1,0,1,1,51,27.0,278.52,0.0,0.0,248.25,2914.8,275.25,1
