CustomerID,Region,Gender,Age,Education_Years,Employment_Years,Job_Category,Retired,Marital_Status,Household_Size,Household_Income,Number_Pets,Home_Owner,Car_Ownership,Car_Brand,Car_Value,Commute_Distance,Political_Party,Votes,Credit_Card,Credit_Card_Tenure,Active_Lifestyle,TV_Watching_Hours,Streaming_Svcs,Wireless_Internet,Smart_Phone,Twitter_Acct,LinkedIn_Acct,Facebook_Acct,News_Subscriber,Coupon_Redemption,Brand_Tenure_Months,Monthly_Spend_ProductA,Cumulative_Spend_ProductA,Monthly_Spend_ProductB,Cumulative_Spend_ProductB,Monthly_Spend_ProductC,Cumulative_Spend_ProductC,Total_Avg_Monthly_Spend,High_Value_Customer,Invalid_Reasons
6595-UUXFVE-G7U,4,Male,25,17,0,Professional,0,Unmarried,1,100000.0,11,1,Own,Domestic,32000,33,1,0,Visa,2,1,16,1,1,1,0,0,1,0,0,3,15.0,4.64,132.8,43.88,120.25,42.66,268.05,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
6628-YRFILT-9TG,3,Male,42,6,16,Service,0,Married,2,90000.0,2,1,Nocar,Nan,0,27,0,1,Mast,24,0,13,0,0,0,0,0,0,1,1,64,84.0,1078.6,0.0,0.0,0.0,0.0,84.0,0,Car_Value below threshold
6644-LTNAQB-HD3,2,Male,37,16,10,Labor,0,Unmarried,1,70000.0,2,0,Lease,Foreign,14100,29,1,1,Mast,1,1,20,0,0,0,1,1,0,0,0,2,34.2,12.4,0.0,0.0,0.0,0.0,34.2,0,Cumulative < Monthly for ProductA
6675-IONUEJ-H9C,2,Female,72,14,4,Sales,0,Unmarried,1,54000.0,3,1,Nocar,Nan,0,18,1,1,Disc,10,1,25,0,0,0,1,0,0,1,0,27,39.4,222.28,0.0,0.0,0.0,0.0,39.4,0,Car_Value below threshold
6700-XXBTLR-PPV,3,Male,22,17,0,Sales,0,Unmarried,1,70000.0,0,0,Lease,Foreign,15500,28,0,0,Disc,4,0,16,1,1,1,1,0,1,0,0,6,12.0,20.24,158.0,136.16,136.5,165.72,306.5,1,Cumulative < Monthly for ProductB
6702-MJNIGH-KYH,2,Male,61,18,20,Labor,1,Unmarried,1,64000.0,0,0,Nocar,Nan,0,16,0,1,Visa,8,0,12,0,1,0,1,1,0,0,1,5,17.4,18.6,0.0,0.0,112.5,127.02,129.9,0,Car_Value below threshold
6704-NIJWSN-VQ2,1,Female,28,20,0,Professional,0,Unmarried,1,122000.0,3,1,Own,Domestic,27900,21,0,0,Amex,1,1,22,0,0,0,0,1,0,0,1,2,9.6,3.4,0.0,0.0,0.0,0.0,9.6,0,Cumulative < Monthly for ProductA
6725-WVDKTL-Y9J,3,Female,37,13,4,Sales,0,Unmarried,1,66000.0,1,0,Nocar,Nan,0,32,0,0,Visa,7,1,18,0,0,0,0,0,0,0,0,25,20.4,105.48,0.0,0.0,0.0,0.0,20.4,0,Car_Value below threshold
6730-IXOWRR-TS8,4,Male,29,20,1,Crafts,0,Married,2,68000.0,2,1,Nocar,Nan,0,28,1,0,Amex,9,1,23,1,1,1,0,0,1,0,1,26,24.2,136.92,137.0,664.64,89.0,535.62,250.2,0,Car_Value below threshold
6745-DRHAFX-2OY,1,Male,77,19,37,Agriculture,1,Unmarried,1,64000.0,0,1,Nocar,Nan,0,22,0,0,Mast,30,1,18,1,0,0,0,0,1,0,1,61,48.2,612.28,128.8,1475.4,0.0,0.0,177.0,0,Car_Value below threshold
6745-XOSOPD-7QB,3,Male,35,16,7,Service,0,Unmarried,4,38000.0,0,1,Nocar,Nan,0,32,0,0,Visa,17,1,22,0,0,0,1,1,0,0,0,34,29.0,222.92,0.0,0.0,0.0,0.0,29.0,0,Car_Value below threshold
6746-BBGJAG-EV5,2,Female,53,8,23,Labor,0,Unmarried,2,182000.0,7,1,Nocar,Nan,0,17,1,1,Disc,16,0,28,0,0,0,0,1,0,1,0,32,71.4,474.32,0.0,0.0,0.0,0.0,71.4,0,Car_Value below threshold
6747-SBGRCB-IFD,4,Male,44,16,10,Crafts,0,Married,5,48000.0,0,1,Nocar,Nan,0,23,0,0,Mast,3,1,21,1,0,0,0,0,1,0,0,2,11.6,3.64,113.2,32.4,0.0,0.0,124.8,0,Car_Value below threshold; Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
6762-UARYPL-51S,2,Female,36,18,2,Sales,0,Unmarried,1,58000.0,2,1,Lease,Foreign,13100,31,1,1,Disc,3,1,23,1,1,0,1,0,1,0,0,4,12.2,6.68,157.6,108.8,120.75,82.98,290.55,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
6786-HCPJTU-GSK,1,Male,67,12,35,Crafts,1,Unmarried,1,38000.0,3,1,Nocar,Nan,0,23,0,0,Mast,35,0,17,0,0,0,0,0,0,1,1,69,64.0,873.92,0.0,0.0,0.0,0.0,64.0,0,Car_Value below threshold
6816-RFGSTX-G9K,1,Male,44,16,2,Sales,0,Married,3,74000.0,2,1,Nocar,Nan,0,19,0,1,Visa,17,1,20,1,1,1,1,1,1,0,1,36,38.2,287.92,259.6,1811.64,528.0,4383.18,825.8,1,Car_Value below threshold
6823-GGYTNB-AZF,2,Male,24,12,4,Service,0,Unmarried,1,30000.0,0,0,Own,Foreign,6400,31,0,0,Mast,1,1,18,0,0,0,0,0,0,0,1,3,7.8,2.52,0.0,0.0,0.0,0.0,7.8,0,Cumulative < Monthly for ProductA
6826-SSALGJ-04J,3,Male,19,14,0,Professional,0,Married,3,22000.0,4,1,Nocar,Nan,0,36,1,1,Disc,1,1,20,0,0,0,0,0,0,1,0,22,26.6,119.24,0.0,0.0,0.0,0.0,26.6,0,Car_Value below threshold
6837-HQAQES-KML,2,Male,26,20,0,Professional,0,Unmarried,1,58000.0,0,1,Own,Foreign,13900,31,0,1,Amex,1,1,22,1,1,1,1,0,1,0,1,2,22.2,10.52,132.8,20.36,120.5,17.52,275.5,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
6842-NRIXNR-BTX,4,Male,20,13,1,Service,0,Unmarried,2,48000.0,0,1,Own,Foreign,10500,22,0,0,Mast,3,0,15,0,0,0,1,1,0,0,0,6,9.4,4.6,0.0,0.0,0.0,0.0,9.4,0,Cumulative < Monthly for ProductA
6849-INEROL-JMY,3,Male,38,19,1,Sales,0,Unmarried,1,46000.0,1,0,Own,Domestic,15400,35,0,0,Mast,1,0,27,1,1,1,1,0,1,0,0,4,14.8,7.44,147.2,108.24,158.25,106.32,320.25,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
6891-KEMHFO-JU6,3,Female,47,12,11,Professional,0,Married,2,118000.0,0,1,Own,Foreign,24600,21,0,1,Mast,5,1,16,1,0,0,0,1,0,0,0,5,10.4,11.24,104.8,81.68,0.0,0.0,115.2,0,Cumulative < Monthly for ProductB
6910-DMBDII-S1F,5,Female,27,10,5,Service,0,Married,4,60000.0,2,1,Nocar,Nan,0,47,0,1,Amex,8,0,20,0,0,0,1,1,0,1,0,19,54.6,215.76,0.0,0.0,0.0,0.0,54.6,0,Car_Value below threshold
6912-AWUQTC-MGN,2,Male,26,10,3,Professional,0,Unmarried,1,54000.0,2,0,Lease,Domestic,11800,17,0,0,Othe,1,1,10,0,0,1,1,1,0,0,1,4,7.6,5.12,0.0,0.0,0.0,0.0,7.6,0,Cumulative < Monthly for ProductA
6931-KRBAKK-3OD,3,Female,51,18,13,Agriculture,0,Married,2,78000.0,2,1,Nocar,Nan,0,19,0,0,Mast,22,0,20,1,1,1,0,0,1,1,0,57,123.2,1344.68,193.6,2130.8,188.0,2491.56,504.8,1,Car_Value below threshold
6937-SCOHRX-FOP,5,Female,23,16,1,Agriculture,0,Unmarried,1,28000.0,2,1,Own,Foreign,5600,22,0,1,Disc,1,1,0,1,0,0,0,0,1,0,0,1,7.0,1.4,107.8,21.56,0.0,0.0,114.8,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
6940-MABAQO-LG9,5,Female,26,15,2,Professional,0,Married,3,100000.0,4,0,Nocar,Nan,0,33,0,0,Disc,8,0,19,1,1,1,1,1,1,0,1,43,41.4,335.08,159.0,1383.36,191.5,1891.32,391.9,1,Car_Value below threshold
6959-RUXOVS-23R,5,Male,18,13,0,Sales,0,Unmarried,4,34000.0,0,0,Own,Domestic,12700,32,0,1,Visa,0,1,15,0,0,0,1,1,0,1,0,3,45.0,31.76,0.0,0.0,0.0,0.0,45.0,0,Cumulative < Monthly for ProductA
6965-IAQABO-ZF6,2,Female,53,20,5,Sales,0,Unmarried,1,134000.0,5,0,Nocar,Nan,0,21,0,0,Amex,11,0,17,1,0,0,0,0,1,0,0,16,22.6,71.24,98.2,300.12,0.0,0.0,120.8,0,Car_Value below threshold
7015-TPVPZB-H1J,4,Female,20,12,2,Crafts,0,Unmarried,1,40000.0,0,1,Nocar,Nan,0,20,0,0,Amex,2,1,17,0,0,0,1,1,0,0,1,35,44.2,283.6,0.0,0.0,0.0,0.0,44.2,0,Car_Value below threshold
7022-TGJLKU-HWG,1,Male,21,16,0,Sales,0,Unmarried,4,40000.0,0,0,Own,Domestic,9700,23,1,1,Amex,1,1,24,0,1,1,1,1,0,0,0,1,10.2,2.04,0.0,0.0,153.5,36.84,163.7,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
7029-OMXAXD-Y2Q,2,Male,43,11,4,Sales,0,Unmarried,1,52000.0,0,1,Own,Domestic,13600,26,0,1,Amex,3,0,17,1,1,1,1,1,1,0,0,4,13.4,9.72,122.0,79.2,73.5,84.3,208.9,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
7031-EHIFFQ-YE0,2,Male,72,15,26,Crafts,1,Unmarried,1,48000.0,12,0,Nocar,Nan,0,34,0,0,Visa,17,0,16,0,0,0,0,0,1,0,1,21,49.8,186.2,0.0,0.0,0.0,0.0,49.8,0,Car_Value below threshold
7038-BXQTWM-0AS,3,Male,23,18,0,Sales,0,Unmarried,1,60000.0,7,1,Own,Foreign,19800,21,1,1,Visa,3,1,27,1,1,1,1,1,1,0,0,3,22.2,11.76,156.4,40.16,268.75,122.88,447.35,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
7084-OCYHDH-LRO,5,Male,35,14,0,Sales,0,Married,5,58000.0,1,1,Own,Foreign,13400,27,1,0,Visa,2,0,21,0,0,0,0,0,0,0,0,2,12.4,3.88,0.0,0.0,0.0,0.0,12.4,0,Cumulative < Monthly for ProductA
7114-PVNDDF-M7E,5,Female,69,15,5,Sales,1,Married,2,28000.0,5,0,Nocar,Nan,0,32,0,0,Mast,28,0,21,0,0,1,1,0,1,0,0,53,39.0,384.72,0.0,0.0,0.0,0.0,39.0,0,Car_Value below threshold
7132-BPAIKV-7BU,4,Female,39,17,5,Professional,0,Married,2,114000.0,2,1,Own,Foreign,42400,19,0,1,Mast,1,1,17,1,1,1,1,0,1,0,0,3,11.2,3.4,150.2,61.4,135.75,63.3,297.15,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
7143-JRRAQA-EZ5,3,Female,23,13,0,Sales,0,Married,2,52000.0,1,0,Own,Foreign,9700,27,0,1,Visa,1,0,13,0,0,0,1,0,0,0,1,2,4.2,2.76,0.0,0.0,0.0,0.0,4.2,0,Cumulative < Monthly for ProductA
7146-UJLAMO-UJH,2,Male,61,15,13,Sales,0,Married,2,58000.0,1,1,Nocar,Nan,0,27,0,0,Disc,35,0,20,0,0,0,0,0,0,1,0,68,78.4,1106.24,0.0,0.0,0.0,0.0,78.4,0,Car_Value below threshold
7157-ZSGQGF-P1D,3,Male,18,13,0,Sales,0,Unmarried,1,40000.0,6,1,Lease,Domestic,13500,33,1,0,Visa,0,1,25,1,1,1,1,1,1,0,0,1,24.8,4.96,168.4,33.68,191.75,46.02,384.95,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
7162-PRYMIF-T6Q,5,Male,64,9,17,Professional,1,Unmarried,1,36000.0,5,0,Nocar,Nan,0,25,0,0,Mast,35,0,29,0,0,0,0,0,0,1,0,63,38.0,449.92,0.0,0.0,0.0,0.0,38.0,0,Car_Value below threshold
7164-HJCLUK-29N,3,Female,69,8,16,Professional,0,Married,2,156000.0,2,0,Nocar,Nan,0,23,0,1,Disc,40,0,16,0,0,1,1,1,0,1,1,72,186.8,2793.52,0.0,0.0,0.0,0.0,186.8,0,Car_Value below threshold
7167-GGLBZF-G13,4,Female,68,8,16,Professional,0,Unmarried,1,112000.0,1,1,Nocar,Nan,0,24,1,0,Visa,14,1,28,0,0,0,1,1,0,0,1,27,45.4,266.28,0.0,0.0,0.0,0.0,45.4,0,Car_Value below threshold
7186-WTDJGD-F2K,4,Female,27,15,3,Agriculture,0,Unmarried,3,40000.0,3,1,Lease,Domestic,12900,23,0,0,Disc,5,0,20,1,1,1,1,1,1,0,0,6,16.0,11.56,168.8,188.0,204.75,260.34,389.55,1,Cumulative < Monthly for ProductA
7196-HOKKVE-77Z,1,Male,30,19,1,Service,0,Married,4,46000.0,6,0,Lease,Domestic,10800,14,0,0,Visa,3,1,24,1,0,0,0,0,1,0,0,5,9.2,11.2,107.8,88.28,0.0,0.0,117.0,0,Cumulative < Monthly for ProductB
7204-NEFUIP-KZ5,2,Male,31,17,3,Professional,0,Unmarried,1,100000.0,1,1,Own,Domestic,30200,31,1,1,Amex,1,0,22,0,0,0,1,0,0,0,0,1,8.8,1.76,0.0,0.0,0.0,0.0,8.8,0,Cumulative < Monthly for ProductA
7205-MQEBIR-6EN,3,Female,62,16,13,Crafts,1,Married,2,56000.0,0,0,Own,Foreign,14500,37,0,1,Disc,4,0,20,0,0,0,1,0,0,0,0,5,18.6,15.08,0.0,0.0,0.0,0.0,18.6,0,Cumulative < Monthly for ProductA
7211-LHVAPG-Z41,5,Male,76,16,14,Sales,1,Married,2,34000.0,4,1,Nocar,Nan,0,27,0,0,Amex,38,0,22,0,0,0,1,0,1,1,0,71,60.4,894.96,0.0,0.0,0.0,0.0,60.4,0,Car_Value below threshold
7229-IMIZDQ-IKB,1,Male,31,13,7,Labor,0,Unmarried,1,140000.0,10,0,Own,Foreign,27600,33,1,1,Amex,2,1,17,0,0,0,0,1,0,0,1,2,11.4,3.16,0.0,0.0,0.0,0.0,11.4,0,Cumulative < Monthly for ProductA
7253-YCXANE-FJY,4,Male,30,12,3,Professional,0,Married,6,72000.0,1,0,Nocar,Nan,0,28,1,1,Disc,6,1,31,0,0,0,0,0,0,0,1,9,27.8,44.92,0.0,0.0,0.0,0.0,27.8,0,Car_Value below threshold
7268-KLRUCB-UI3,5,Female,25,17,1,Crafts,0,Married,3,74000.0,2,0,Own,Foreign,23100,33,1,0,Disc,2,0,21,1,1,1,0,1,1,0,0,5,12.2,11.16,134.8,120.68,168.25,177.84,315.25,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
7274-HQGJWO-OPF,3,Female,48,21,2,Sales,0,Married,5,165000.0,9,1,Own,Domestic,89100,34,0,0,Mast,1,0,23,1,0,0,0,0,1,0,1,4,20.4,16.32,102.4,63.16,0.0,0.0,122.8,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
7281-VJURIT-SRK,1,Male,51,11,17,Service,0,Married,5,72000.0,8,0,Nocar,Nan,0,20,0,0,Visa,33,0,18,0,0,0,1,0,0,1,0,66,85.8,1065.8,0.0,0.0,0.0,0.0,85.8,0,Car_Value below threshold
7285-CIPXYQ-3C6,2,Female,18,9,0,Sales,0,Unmarried,1,32000.0,5,0,Lease,Domestic,6300,32,1,0,Mast,0,0,23,0,0,0,1,0,0,0,1,5,15.2,15.16,0.0,0.0,0.0,0.0,15.2,0,Cumulative < Monthly for ProductA
7291-GKVRNH-DFX,2,Male,46,14,9,Service,0,Married,3,86000.0,4,0,Nocar,Nan,0,25,0,1,Visa,27,1,19,0,1,1,1,1,0,0,0,38,84.8,646.68,0.0,0.0,175.5,1575.12,260.3,0,Car_Value below threshold
7309-OBFGCQ-B8M,5,Female,78,14,34,Service,1,Married,2,136000.0,0,0,Nocar,Nan,0,46,0,0,Mast,39,0,17,0,0,0,0,0,0,1,0,72,209.0,3024.12,0.0,0.0,0.0,0.0,209.0,0,Car_Value below threshold
7321-QQOGGJ-OSE,4,Female,45,13,1,Sales,0,Married,2,62000.0,2,1,Own,Domestic,20700,24,0,0,Othe,3,0,20,1,0,0,0,0,1,0,0,3,9.8,5.04,78.8,38.56,0.0,0.0,88.6,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
7323-INVHNA-K5B,3,Female,78,14,14,Sales,1,Unmarried,1,24000.0,2,0,Nocar,Nan,0,26,1,0,Mast,20,0,16,0,0,0,0,0,0,0,0,33,44.6,263.56,0.0,0.0,0.0,0.0,44.6,0,Car_Value below threshold
7336-WDTOCJ-6YM,3,Male,59,12,31,Labor,0,Married,2,169000.0,1,1,Nocar,Nan,0,20,1,0,Mast,38,1,27,0,1,1,1,1,0,1,0,70,96.8,1357.72,0.0,0.0,134.25,2126.88,231.05,0,Car_Value below threshold
7336-YMICSH-AEW,3,Female,21,16,0,Sales,0,Unmarried,1,88000.0,6,1,Own,Foreign,22400,19,0,1,Mast,1,0,19,1,0,1,0,0,1,0,0,1,11.8,2.36,88.4,17.68,0.0,0.0,100.2,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB
7397-UGDYFH-3S0,4,Female,59,18,3,Sales,0,Unmarried,3,118000.0,0,0,Nocar,Nan,0,23,1,0,Amex,15,0,21,1,0,0,0,0,1,0,0,36,28.0,195.04,129.4,930.6,0.0,0.0,157.4,0,Car_Value below threshold
7405-OIJWSJ-4IB,1,Male,29,13,6,Crafts,0,Married,2,42000.0,0,0,Nocar,Nan,0,29,0,1,Amex,6,1,26,0,0,0,1,1,0,0,0,16,33.2,103.0,0.0,0.0,0.0,0.0,33.2,0,Car_Value below threshold
7406-EQOEFH-RKP,4,Male,37,14,10,Labor,0,Married,4,170000.0,6,1,Own,Foreign,43700,20,1,1,Visa,2,0,28,0,0,0,0,0,0,0,0,3,16.2,5.12,0.0,0.0,0.0,0.0,16.2,0,Cumulative < Monthly for ProductA
7422-CULYVD-6HH,2,Female,75,11,24,Labor,1,Unmarried,1,96000.0,5,1,Nocar,Nan,0,22,1,0,Mast,33,1,18,0,0,0,0,0,0,0,0,63,55.0,714.56,0.0,0.0,0.0,0.0,55.0,0,Car_Value below threshold
7437-HQDRCA-GOC,3,Female,43,15,14,Crafts,0,Married,3,120000.0,5,1,Nocar,Nan,0,24,1,0,Visa,25,1,21,0,0,0,0,0,1,1,1,64,70.2,902.6,0.0,0.0,0.0,0.0,70.2,0,Car_Value below threshold
7439-VFDUNB-ZRG,1,Male,18,13,0,Sales,0,Married,5,28000.0,1,0,Own,Foreign,7400,26,0,1,Visa,1,1,0,0,0,0,1,0,0,0,1,1,12.4,2.48,0.0,0.0,0.0,0.0,12.4,0,Cumulative < Monthly for ProductA
7447-YOOHFG-BER,1,Male,77,17,15,Professional,1,Unmarried,1,42000.0,7,0,Nocar,Nan,0,17,1,1,Visa,23,0,24,1,0,0,0,0,1,1,0,61,36.4,465.48,96.8,1131.84,0.0,0.0,133.2,0,Car_Value below threshold
7451-NFKJEL-3SY,3,Male,54,13,14,Labor,0,Married,2,96000.0,2,1,Own,Domestic,22200,27,0,1,Visa,4,0,20,0,1,1,1,1,0,0,0,6,19.8,17.36,0.0,0.0,160.75,196.02,180.55,0,Cumulative < Monthly for ProductA
7452-LHMCQF-Q3J,1,Female,76,11,7,Sales,1,Unmarried,1,18000.0,0,1,Nocar,Nan,0,26,0,0,Visa,26,1,23,0,0,0,0,0,0,0,1,39,37.4,263.48,0.0,0.0,0.0,0.0,37.4,0,Car_Value below threshold
7453-BBIDYS-8MG,2,Male,52,19,3,Sales,0,Married,3,128000.0,3,0,Nocar,Nan,0,26,1,0,Amex,30,0,16,0,0,0,0,0,0,1,0,52,70.6,646.56,0.0,0.0,0.0,0.0,70.6,0,Car_Value below threshold
7469-POWPXJ-I4T,4,Female,33,20,5,Labor,0,Unmarried,1,110000.0,6,1,Own,Foreign,28100,27,1,0,Visa,3,1,21,0,0,1,0,0,1,0,0,3,15.8,11.4,0.0,0.0,0.0,0.0,15.8,0,Cumulative < Monthly for ProductA
7476-JNHWIW-QIV,3,Female,52,11,10,Sales,0,Unmarried,1,104000.0,0,1,Nocar,Nan,0,34,0,0,Amex,25,1,22,0,0,1,1,1,1,1,0,58,84.4,965.84,0.0,0.0,0.0,0.0,84.4,0,Car_Value below threshold
7486-BUSGEZ-YN6,5,Male,70,7,14,Professional,1,Married,2,24000.0,0,0,Nocar,Nan,0,17,1,0,Amex,13,1,26,0,0,0,0,1,0,0,0,37,53.8,399.32,0.0,0.0,0.0,0.0,53.8,0,Car_Value below threshold
7489-NVNDCG-XEZ,4,Female,40,14,10,Professional,0,Married,2,124000.0,1,1,Nocar,Nan,0,23,0,0,Visa,22,1,26,1,1,1,1,1,1,0,0,51,74.2,750.24,204.8,1969.56,188.25,2201.88,467.25,1,Car_Value below threshold
7501-NGFSKU-N0A,3,Female,36,15,0,Sales,0,Married,3,54000.0,0,1,Nocar,Nan,0,28,1,0,Amex,18,0,14,0,0,0,0,1,0,0,0,52,67.0,638.16,0.0,0.0,0.0,0.0,67.0,0,Car_Value below threshold
7510-GBZSHE-YEY,3,Male,36,19,7,Professional,0,Married,6,94000.0,1,1,Own,Foreign,20300,24,0,0,Amex,2,1,20,1,1,1,1,1,1,0,0,6,18.4,27.88,162.2,147.24,189.75,229.74,370.35,1,Cumulative < Monthly for ProductB
7528-JXQJHK-NT4,5,Male,77,17,38,Labor,1,Unmarried,1,28000.0,1,1,Nocar,Nan,0,26,0,0,Visa,10,0,17,1,1,1,1,1,1,0,0,30,42.4,202.08,147.8,845.88,154.75,1124.52,344.95,1,Car_Value below threshold
7549-LQTZLC-8FO,1,Female,35,21,5,Labor,0,Unmarried,1,68000.0,9,0,Own,Domestic,15800,20,0,0,Amex,3,0,17,1,0,1,0,0,1,0,0,5,22.2,31.36,120.2,100.76,0.0,0.0,142.4,0,Cumulative < Monthly for ProductB
7566-MQDVZB-J89,2,Male,51,17,9,Professional,0,Married,2,98000.0,0,1,Nocar,Nan,0,23,0,1,Mast,18,1,25,1,0,0,0,0,1,1,0,41,72.8,593.08,114.6,928.68,0.0,0.0,187.4,0,Car_Value below threshold
7573-GPIFXI-WKA,1,Female,22,15,1,Labor,0,Unmarried,1,30000.0,0,0,Lease,Domestic,5300,23,0,0,Disc,3,1,24,0,0,0,1,1,0,0,0,7,14.0,12.4,0.0,0.0,0.0,0.0,14.0,0,Cumulative < Monthly for ProductA
7574-LRLMQG-HYV,1,Male,33,13,6,Service,0,Unmarried,1,58000.0,1,1,Nocar,Nan,0,19,1,0,Visa,4,1,21,0,0,0,1,1,0,0,0,12,17.4,38.72,0.0,0.0,0.0,0.0,17.4,0,Car_Value below threshold
7578-BQFWYG-6BA,1,Male,18,13,0,Service,0,Unmarried,2,30000.0,0,0,Own,Foreign,6800,23,0,1,Amex,1,1,21,0,0,0,0,0,1,0,0,3,10.0,3.8,0.0,0.0,0.0,0.0,10.0,0,Cumulative < Monthly for ProductA
7582-NPCYVL-L6S,2,Male,20,15,0,Labor,0,Married,5,44000.0,3,1,Nocar,Nan,0,29,1,1,Disc,2,1,24,1,1,0,1,1,1,0,0,29,32.6,202.0,144.0,845.04,157.0,1061.64,333.6,1,Car_Value below threshold
7605-ONWIDT-OU0,3,Female,19,14,0,Professional,0,Married,5,42000.0,1,1,Nocar,Nan,0,34,1,1,Amex,1,1,18,1,1,1,0,0,1,0,0,20,18.4,78.04,144.6,544.96,90.5,413.46,253.5,0,Car_Value below threshold
7621-GEJAXT-BJC,3,Female,54,13,16,Professional,0,Unmarried,1,148000.0,0,0,Own,Domestic,38400,15,1,0,Amex,2,1,21,0,1,1,1,1,0,0,0,3,12.6,5.88,0.0,0.0,129.5,58.02,142.1,0,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductC
7633-YAOPRP-B7B,1,Female,73,19,30,Crafts,0,Unmarried,1,259000.0,2,1,Nocar,Nan,0,26,1,1,Disc,38,0,22,1,1,1,1,1,0,0,0,71,89.8,1356.48,185.4,2545.72,236.75,3855.06,511.95,1,Car_Value below threshold
7640-WGNPOL-XKA,4,Female,24,16,2,Agriculture,0,Married,4,58000.0,0,1,Own,Foreign,13300,22,0,0,Mast,4,1,17,1,1,1,1,1,1,0,0,5,15.2,14.52,186.6,131.52,188.0,153.06,389.8,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
7677-IKPCXS-EFR,2,Male,60,14,6,Sales,0,Unmarried,1,68000.0,0,0,Nocar,Nan,0,30,1,1,Visa,6,1,19,0,1,1,1,1,0,1,0,14,21.0,68.16,0.0,0.0,141.5,447.66,162.5,0,Car_Value below threshold
7678-OPFNNU-FLB,4,Female,71,15,26,Professional,0,Unmarried,1,112000.0,1,1,Nocar,Nan,0,21,0,0,Visa,31,0,12,1,0,0,1,0,0,1,0,64,81.6,1065.08,113.6,1503.72,0.0,0.0,195.2,0,Car_Value below threshold
7714-IEQKYN-V8X,4,Female,37,16,3,Sales,0,Married,2,92000.0,13,1,Nocar,Nan,0,27,0,1,Disc,19,1,19,0,0,0,1,0,0,1,0,61,103.0,1196.96,0.0,0.0,0.0,0.0,103.0,0,Car_Value below threshold
7735-TJYXEW-BG0,5,Female,22,12,0,Professional,0,Married,4,42000.0,0,1,Own,Domestic,12500,24,0,1,Visa,2,1,18,0,0,0,0,0,0,0,1,3,11.0,6.16,0.0,0.0,0.0,0.0,11.0,0,Cumulative < Monthly for ProductA
7820-COTUJZ-Z9E,3,Female,34,12,7,Professional,0,Unmarried,2,82000.0,2,1,Nocar,Nan,0,45,0,1,Disc,8,1,20,0,1,1,1,1,1,0,1,20,18.2,85.44,0.0,0.0,140.25,651.66,158.45,0,Car_Value below threshold
7820-USVNPG-2E4,1,Male,68,13,14,Professional,0,Unmarried,1,176000.0,0,0,Nocar,Nan,0,27,0,0,Mast,16,0,32,0,0,0,0,0,0,0,0,21,24.2,96.48,0.0,0.0,0.0,0.0,24.2,0,Car_Value below threshold
7824-CUQZCR-J8J,2,Male,29,9,7,Crafts,0,Unmarried,2,40000.0,0,0,Nocar,Nan,0,18,1,1,Mast,8,1,21,0,0,0,0,0,0,0,0,22,23.6,104.32,0.0,0.0,0.0,0.0,23.6,0,Car_Value below threshold
7839-FMEUUD-1UE,4,Male,40,15,10,Agriculture,0,Married,2,58000.0,6,0,Nocar,Nan,0,20,0,1,Amex,22,0,27,0,0,0,0,0,0,1,0,61,45.6,488.96,0.0,0.0,0.0,0.0,45.6,0,Car_Value below threshold
7842-IOOPJQ-LS8,3,Male,26,20,0,Sales,0,Unmarried,1,82000.0,0,1,Own,Domestic,24000,23,0,1,Mast,1,0,24,1,1,1,1,1,1,0,0,1,6.8,1.36,168.2,33.64,191.0,45.84,366.0,1,Cumulative < Monthly for ProductA; Cumulative < Monthly for ProductB; Cumulative < Monthly for ProductC
7852-XHVHXE-S8D,3,Male,32,12,2,Sales,0,Unmarried,1,86000.0,0,0,Own,Foreign,19700,25,1,0,Visa,2,1,24,0,0,0,1,1,0,0,0,2,9.2,2.4,0.0,0.0,0.0,0.0,9.2,0,Cumulative < Monthly for ProductA
